geoid,geoid20,year,denom_adult_pop,voted_count,registered_count,registration_pct,voter_turnout_pct,denom_registered,median_household_income
1400000US06037189400,6037189400,2022,2658.0,1860.0,2789.0,100.0,66.699997,2789.0,138444.0
1400000US06037189501,6037189501,2022,1946.0,1012.0,1568.0,80.599998,64.5,1568.0,86563.0
1400000US06037189502,6037189502,2022,1847.0,815.0,1575.0,85.300003,51.700001,1575.0,55202.0
1400000US06037189600,6037189600,2022,3401.0,1589.0,2794.0,82.199997,56.900002,2794.0,96755.0
1400000US06037189702,6037189702,2022,2139.0,1009.0,1729.0,80.800003,58.400002,1729.0,84286.0
1400000US06037189703,6037189703,2022,1714.0,969.0,1805.0,100.0,53.700001,1805.0,100903.0
1400000US06037189704,6037189704,2022,1354.0,711.0,1104.0,81.5,64.400002,1104.0,164233.0
1400000US06037189801,6037189801,2022,1671.0,1059.0,1788.0,100.0,59.200001,1788.0,77386.0
1400000US06037189802,6037189802,2022,1731.0,808.0,1450.0,83.800003,55.700001,1450.0,120694.0
1400000US06037189903,6037189903,2022,2178.0,647.0,1347.0,61.799999,48.0,1347.0,94250.0
1400000US06037189904,6037189904,2022,2209.0,678.0,1512.0,68.400002,44.799999,1512.0,70094.0
1400000US06037189905,6037189905,2022,2018.0,833.0,1561.0,77.400002,53.400002,1561.0,80000.0
1400000US06037189906,6037189906,2022,2401.0,906.0,1759.0,73.300003,51.5,1759.0,97104.0
1400000US06037189907,6037189907,2022,2084.0,829.0,1585.0,76.099998,52.299999,1585.0,93470.0
1400000US06037190101,6037190101,2022,1677.0,472.0,1141.0,68.0,41.400002,1141.0,42458.0
1400000US06037190102,6037190102,2022,2595.0,639.0,1538.0,59.299999,41.5,1538.0,79491.0
1400000US06037190201,6037190201,2022,2732.0,532.0,1610.0,58.900002,33.0,1610.0,47477.0
1400000US06037190202,6037190202,2022,2860.0,876.0,2339.0,81.800003,37.5,2339.0,46848.0
1400000US06037190302,6037190302,2022,2733.0,706.0,1524.0,55.799999,46.299999,1524.0,66894.0
1400000US06037190401,6037190401,2022,2671.0,990.0,1922.0,72.0,51.5,1922.0,59192.0
1400000US06037190402,6037190402,2022,1960.0,683.0,1409.0,71.900002,48.5,1409.0,64679.0
1400000US06037190510,6037190510,2022,3294.0,932.0,2208.0,67.0,42.200001,2208.0,52989.0
1400000US06037190520,6037190520,2022,2915.0,732.0,1744.0,59.799999,42.0,1744.0,55026.0
1400000US06037190701,6037190701,2022,1455.0,435.0,1212.0,83.300003,35.900002,1212.0,52321.0
1400000US06037190702,6037190702,2022,1129.0,477.0,916.0,81.099998,52.099998,916.0,71221.0
1400000US06037190801,6037190801,2022,2921.0,580.0,1486.0,50.900002,39.0,1486.0,44207.0
1400000US06037190802,6037190802,2022,2616.0,734.0,1691.0,64.599998,43.400002,1691.0,76806.0
1400000US06037190901,6037190901,2022,3143.0,530.0,1459.0,46.400002,36.299999,1459.0,43667.0
1400000US06037190902,6037190902,2022,3162.0,748.0,1858.0,58.799999,40.299999,1858.0,71354.0
1400000US06037191000,6037191000,2022,4673.0,1240.0,2940.0,62.900002,42.200001,2940.0,66101.0
1400000US06037191110,6037191110,2022,3344.0,635.0,1352.0,40.400002,47.0,1352.0,58482.0
1400000US06037191120,6037191120,2022,3232.0,743.0,1740.0,53.799999,42.700001,1740.0,50733.0
1400000US06037191201,6037191201,2022,5429.0,1007.0,2327.0,42.900002,43.299999,2327.0,43651.0
1400000US06037191203,6037191203,2022,1868.0,521.0,1279.0,68.5,40.700001,1279.0,46500.0
1400000US06037191204,6037191204,2022,1218.0,441.0,1028.0,84.400002,42.900002,1028.0,70525.0
1400000US06037191301,6037191301,2022,1780.0,559.0,1234.0,69.300003,45.299999,1234.0,80086.0
1400000US06037191302,6037191302,2022,1593.0,572.0,1168.0,73.300003,49.0,1168.0,65598.0
1400000US06037191410,6037191410,2022,2865.0,823.0,1815.0,63.400002,45.299999,1815.0,53699.0
1400000US06037191420,6037191420,2022,2883.0,604.0,1408.0,48.799999,42.900002,1408.0,72574.0
1400000US06037191500,6037191500,2022,4608.0,871.0,2205.0,47.900002,39.5,2205.0,66961.0
1400000US06037191610,6037191610,2022,3142.0,736.0,1931.0,61.5,38.099998,1931.0,52354.0
1400000US06037191620,6037191620,2022,2113.0,456.0,1135.0,53.700001,40.200001,1135.0,59896.0
1400000US06037191710,6037191710,2022,2225.0,505.0,1270.0,57.099998,39.799999,1270.0,29387.0
1400000US06037191720,6037191720,2022,3013.0,469.0,1435.0,47.599998,32.700001,1435.0,48750.0
1400000US06037191810,6037191810,2022,2318.0,636.0,1632.0,70.400002,39.0,1632.0,67321.0
1400000US06037191820,6037191820,2022,3469.0,857.0,1880.0,54.200001,45.599998,1880.0,73884.0
1400000US06037191901,6037191901,2022,3482.0,1069.0,2481.0,71.300003,43.099998,2481.0,67442.0
1400000US06037191902,6037191902,2022,2485.0,1284.0,2100.0,84.5,61.099998,2100.0,87750.0
1400000US06037192001,6037192001,2022,1919.0,901.0,1654.0,86.199997,54.5,1654.0,108650.0
1400000US06037192002,6037192002,2022,2370.0,1144.0,1926.0,81.300003,59.400002,1926.0,122143.0
1400000US06037192300,6037192300,2022,2329.0,1271.0,1929.0,82.800003,65.900002,1929.0,78979.0
1400000US06037192410,6037192410,2022,3567.0,1639.0,2632.0,73.800003,62.299999,2632.0,126250.0
1400000US06037192420,6037192420,2022,3075.0,869.0,1947.0,63.299999,44.599998,1947.0,68057.0
1400000US06037192510,6037192510,2022,2949.0,705.0,1684.0,57.099998,41.900002,1684.0,64643.0
1400000US06037192520,6037192520,2022,4146.0,645.0,1861.0,44.900002,34.700001,1861.0,62591.0
1400000US06037192610,6037192610,2022,3175.0,710.0,1909.0,60.099998,37.200001,1909.0,48558.0
1400000US06037192620,6037192620,2022,2637.0,474.0,1347.0,51.099998,35.200001,1347.0,52614.0
1400000US06037192700,6037192700,2022,2903.0,710.0,1901.0,65.5,37.299999,1901.0,58202.0
1400000US06037194101,6037194101,2022,2883.0,1408.0,2381.0,82.599998,59.099998,2381.0,97384.0
1400000US06037194102,6037194102,2022,2154.0,1634.0,2580.0,100.0,63.299999,2580.0,177697.0
1400000US06037194200,6037194200,2022,2984.0,1592.0,2560.0,85.800003,62.200001,2560.0,178532.0
1400000US06037194300,6037194300,2022,2317.0,1456.0,2236.0,96.5,65.099998,2236.0,228462.0
1400000US06037194401,6037194401,2022,2500.0,984.0,1749.0,70.0,56.299999,1749.0,102634.0
1400000US06037194402,6037194402,2022,2972.0,1412.0,2240.0,75.400002,63.0,2240.0,114366.0
1400000US06037194500,6037194500,2022,1700.0,901.0,1470.0,86.5,61.299999,1470.0,108125.0
1400000US06037195100,6037195100,2022,4150.0,2713.0,3591.0,86.5,75.5,3591.0,162066.0
1400000US06037195201,6037195201,2022,2498.0,1516.0,2197.0,88.0,69.0,2197.0,118455.0
1400000US06037195202,6037195202,2022,2810.0,1678.0,2426.0,86.300003,69.199997,2426.0,166016.0
1400000US06037195300,6037195300,2022,2553.0,1321.0,2203.0,86.300003,60.0,2203.0,95385.0
1400000US06037195400,6037195400,2022,3938.0,2140.0,3208.0,81.5,66.699997,3208.0,120000.0
1400000US06037195500,6037195500,2022,4193.0,2348.0,3760.0,89.699997,62.400002,3760.0,120909.0
1400000US06037195600,6037195600,2022,2366.0,1021.0,1889.0,79.800003,54.0,1889.0,80417.0
1400000US06037195710,6037195710,2022,4238.0,821.0,1844.0,43.5,44.5,1844.0,63704.0
1400000US06037195720,6037195720,2022,1623.0,667.0,1282.0,79.0,52.0,1282.0,76696.0
1400000US06037195802,6037195802,2022,2523.0,631.0,1455.0,57.700001,43.400002,1455.0,89890.0
1400000US06037195803,6037195803,2022,2028.0,951.0,1704.0,84.0,55.799999,1704.0,89962.0
1400000US06037195804,6037195804,2022,2274.0,832.0,1597.0,70.199997,52.099998,1597.0,98472.0
1400000US06037195901,6037195901,2022,2246.0,820.0,1395.0,62.099998,58.799999,1395.0,90417.0
1400000US06037195902,6037195902,2022,1461.0,938.0,1402.0,96.0,66.900002,1402.0,133542.0
1400000US06037195903,6037195903,2022,1729.0,732.0,1392.0,80.5,52.599998,1392.0,90603.0
1400000US06037197200,6037197200,2022,3101.0,931.0,2163.0,69.800003,43.0,2163.0,98053.0
1400000US06037197300,6037197300,2022,3480.0,1494.0,2627.0,75.5,56.900002,2627.0,105690.0
1400000US06037197410,6037197410,2022,3289.0,1752.0,2778.0,84.5,63.099998,2778.0,97480.0
1400000US06037197420,6037197420,2022,3327.0,1135.0,2214.0,66.5,51.299999,2214.0,101071.0
1400000US06037197500,6037197500,2022,3423.0,1207.0,2343.0,68.400002,51.5,2343.0,83167.0
1400000US06037197600,6037197600,2022,1888.0,665.0,1337.0,70.800003,49.700001,1337.0,90192.0
1400000US06037197700,6037197700,2022,4343.0,1083.0,2492.0,57.400002,43.5,2492.0,61507.0
1400000US06037199001,6037199001,2022,1749.0,215.0,784.0,44.799999,27.4,784.0,51917.0
1400000US06037199002,6037199002,2022,2261.0,516.0,1369.0,60.5,37.700001,1369.0,70519.0
1400000US06037199110,6037199110,2022,2012.0,539.0,1478.0,73.5,36.5,1478.0,73500.0
1400000US06037199120,6037199120,2022,3170.0,488.0,1659.0,52.299999,29.4,1659.0,41850.0
1400000US06037199201,6037199201,2022,2751.0,521.0,1618.0,58.799999,32.200001,1618.0,64167.0
1400000US06037199202,6037199202,2022,2136.0,639.0,1659.0,77.699997,38.5,1659.0,98083.0
1400000US06037199300,6037199300,2022,3553.0,1337.0,2445.0,68.800003,54.700001,2445.0,102408.0
1400000US06037199400,6037199400,2022,3463.0,723.0,2046.0,59.099998,35.299999,2046.0,55573.0
1400000US06037199700,6037199700,2022,2571.0,614.0,1754.0,68.199997,35.0,1754.0,52577.0
1400000US06037199801,6037199801,2022,2823.0,401.0,1405.0,49.799999,28.5,1405.0,68661.0
1400000US06037199802,6037199802,2022,1662.0,297.0,935.0,56.299999,31.799999,935.0,59219.0
1400000US06037199900,6037199900,2022,1829.0,284.0,1089.0,59.5,26.1,1089.0,41563.0
1400000US06037201110,6037201110,2022,1994.0,678.0,1552.0,77.800003,43.700001,1552.0,97664.0
1400000US06037201120,6037201120,2022,3288.0,927.0,2209.0,67.199997,42.0,2209.0,89944.0
1400000US06037201200,6037201200,2022,2081.0,513.0,1321.0,63.5,38.799999,1321.0,93309.0
1400000US06037201301,6037201301,2022,2942.0,826.0,2054.0,69.800003,40.200001,2054.0,94926.0
1400000US06037201302,6037201302,2022,3638.0,1585.0,2683.0,73.699997,59.099998,2683.0,118831.0
1400000US06037201401,6037201401,2022,3453.0,988.0,2476.0,71.699997,39.900002,2476.0,55313.0
1400000US06037201402,6037201402,2022,3587.0,1162.0,2719.0,75.800003,42.700001,2719.0,78750.0
1400000US06037201501,6037201501,2022,4418.0,1182.0,2843.0,64.400002,41.599998,2843.0,90074.0
1400000US06037201503,6037201503,2022,2564.0,518.0,1603.0,62.5,32.299999,1603.0,70778.0
1400000US06037201504,6037201504,2022,1700.0,493.0,1276.0,75.099998,38.599998,1276.0,104750.0
1400000US06037201601,6037201601,2022,1883.0,554.0,1337.0,71.0,41.400002,1337.0,68594.0
1400000US06037201602,6037201602,2022,1965.0,717.0,1683.0,85.599998,42.599998,1683.0,90114.0
1400000US06037201700,6037201700,2022,4114.0,1048.0,2570.0,62.5,40.799999,2570.0,78088.0
1400000US06037203100,6037203100,2022,3241.0,474.0,2188.0,67.5,21.700001,2188.0,58995.0
1400000US06037203200,6037203200,2022,3669.0,605.0,2016.0,54.900002,30.0,2016.0,58199.0
1400000US06037203300,6037203300,2022,1187.0,208.0,713.0,60.099998,29.200001,713.0,42066.0
1400000US06037203500,6037203500,2022,2401.0,425.0,1339.0,55.799999,31.700001,1339.0,54250.0
1400000US06037203601,6037203601,2022,2190.0,343.0,1195.0,54.599998,28.700001,1195.0,38798.0
1400000US06037203602,6037203602,2022,1557.0,294.0,1003.0,64.400002,29.299999,1003.0,74536.0
1400000US06037203710,6037203710,2022,2494.0,372.0,1396.0,56.0,26.6,1396.0,78333.0
1400000US06037203720,6037203720,2022,2850.0,403.0,1590.0,55.799999,25.299999,1590.0,70833.0
1400000US06037203800,6037203800,2022,3716.0,615.0,2180.0,58.700001,28.200001,2180.0,64792.0
1400000US06037203900,6037203900,2022,2332.0,438.0,1370.0,58.700001,32.0,1370.0,78750.0
1400000US06037204110,6037204110,2022,2399.0,463.0,1376.0,57.400002,33.599998,1376.0,67813.0
1400000US06037204120,6037204120,2022,1952.0,358.0,1176.0,60.200001,30.4,1176.0,86850.0
1400000US06037204200,6037204200,2022,2484.0,331.0,1300.0,52.299999,25.5,1300.0,46646.0
1400000US06037204300,6037204300,2022,4020.0,584.0,2053.0,51.099998,28.4,2053.0,55119.0
1400000US06037204420,6037204420,2022,2309.0,301.0,1074.0,46.5,28.0,1074.0,56481.0
1400000US06037204600,6037204600,2022,2833.0,579.0,1765.0,62.299999,32.799999,1765.0,52750.0
1400000US06037204700,6037204700,2022,3564.0,727.0,2353.0,66.0,30.9,2353.0,75156.0
1400000US06037204810,6037204810,2022,3575.0,688.0,2241.0,62.700001,30.700001,2241.0,56756.0
1400000US06037204820,6037204820,2022,1612.0,301.0,1060.0,65.800003,28.4,1060.0,64336.0
1400000US06037204910,6037204910,2022,2171.0,383.0,1429.0,65.800003,26.799999,1429.0,49407.0
1400000US06037204920,6037204920,2022,1940.0,348.0,1269.0,65.400002,27.4,1269.0,70500.0
1400000US06037205110,6037205110,2022,2346.0,206.0,1024.0,43.599998,20.1,1024.0,52262.0
1400000US06037205120,6037205120,2022,2446.0,379.0,1621.0,66.300003,23.4,1621.0,28516.0
1400000US06037206010,6037206010,2022,3171.0,704.0,1809.0,57.0,38.900002,1809.0,60703.0
1400000US06037206020,6037206020,2022,8994.0,1104.0,1887.0,21.0,58.5,1887.0,148661.0
1400000US06037206050,6037206050,2022,1690.0,364.0,1099.0,65.0,33.099998,1099.0,48491.0
1400000US06037206051,6037206051,2022,1306.0,690.0,1457.0,100.0,47.400002,1457.0,156250.0
1400000US06037206052,6037206052,2022,3018.0,750.0,1614.0,53.5,46.5,1614.0,107208.0
1400000US06037206053,6037206053,2022,2336.0,368.0,1116.0,47.799999,33.0,1116.0,43795.0
1400000US06037206054,6037206054,2022,1752.0,360.0,1071.0,61.099998,33.599998,1071.0,43125.0
1400000US06037206201,6037206201,2022,2108.0,399.0,1119.0,53.099998,35.700001,1119.0,53431.0
1400000US06037206202,6037206202,2022,1801.0,480.0,1214.0,67.400002,39.5,1214.0,22668.0
1400000US06037206301,6037206301,2022,2114.0,187.0,651.0,30.799999,28.700001,651.0,13831.0
1400000US06037206302,6037206302,2022,2271.0,142.0,1864.0,82.099998,7.5999999,1864.0,7000.0
1400000US06037206303,6037206303,2022,2757.0,114.0,551.0,20.0,20.700001,551.0,11542.0
1400000US06037207101,6037207101,2022,3142.0,423.0,1211.0,38.5,34.900002,1211.0,71776.0
1400000US06037207102,6037207102,2022,2762.0,567.0,1327.0,48.0,42.700001,1327.0,60227.0
1400000US06037207103,6037207103,2022,1800.0,287.0,772.0,42.900002,37.200001,772.0,41944.0
1400000US06037207303,6037207303,2022,2298.0,562.0,1219.0,53.0,46.099998,1219.0,33158.0
1400000US06037207304,6037207304,2022,2035.0,451.0,1245.0,61.200001,36.200001,1245.0,13735.0
1400000US06037207305,6037207305,2022,796.0,405.0,868.0,100.0,46.700001,868.0,64196.0
1400000US06037207306,6037207306,2022,1947.0,583.0,1243.0,63.799999,46.900002,1243.0,48897.0
1400000US06037207308,6037207308,2022,1232.0,265.0,724.0,58.799999,36.599998,724.0,96098.0
1400000US06037207400,6037207400,2022,1923.0,201.0,486.0,25.299999,41.400002,486.0,85455.0
1400000US06037207501,6037207501,2022,1815.0,497.0,1074.0,59.200001,46.299999,1074.0,125833.0
1400000US06037207502,6037207502,2022,3490.0,1077.0,2213.0,63.400002,48.700001,2213.0,20202.0
1400000US06037207711,6037207711,2022,2189.0,487.0,1144.0,52.299999,42.599998,1144.0,141364.0
1400000US06037207712,6037207712,2022,4078.0,936.0,2230.0,54.700001,42.0,2230.0,87687.0
1400000US06037207901,6037207901,2022,3200.0,708.0,1768.0,55.299999,40.0,1768.0,71726.0
1400000US06037207902,6037207902,2022,6847.0,1274.0,3181.0,46.5,40.099998,3181.0,106304.0
1400000US06037208001,6037208001,2022,2279.0,367.0,1003.0,44.0,36.599998,1003.0,90564.0
1400000US06037208002,6037208002,2022,3000.0,661.0,1979.0,66.0,33.400002,1979.0,68105.0
1400000US06037208301,6037208301,2022,1408.0,110.0,436.0,31.0,25.200001,436.0,42548.0
1400000US06037208302,6037208302,2022,3776.0,662.0,1875.0,49.700001,35.299999,1875.0,60660.0
1400000US06037208401,6037208401,2022,3271.0,534.0,1359.0,41.5,39.299999,1359.0,41620.0
1400000US06037208402,6037208402,2022,2087.0,561.0,1385.0,66.400002,40.5,1385.0,78594.0
1400000US06037208501,6037208501,2022,2222.0,488.0,1206.0,54.299999,40.5,1206.0,85313.0
1400000US06037208502,6037208502,2022,3332.0,531.0,1402.0,42.099998,37.900002,1402.0,49543.0
1400000US06037208610,6037208610,2022,3493.0,755.0,1872.0,53.599998,40.299999,1872.0,75761.0
1400000US06037208620,6037208620,2022,3256.0,664.0,1782.0,54.700001,37.299999,1782.0,61947.0
1400000US06037208710,6037208710,2022,4266.0,758.0,1804.0,42.299999,42.0,1804.0,63914.0
1400000US06037208720,6037208720,2022,3145.0,373.0,1163.0,37.0,32.099998,1163.0,34791.0
1400000US06037208801,6037208801,2022,2819.0,382.0,1148.0,40.700001,33.299999,1148.0,40588.0
1400000US06037208802,6037208802,2022,2230.0,537.0,1468.0,65.800003,36.599998,1468.0,34750.0
1400000US06037208902,6037208902,2022,1687.0,111.0,367.0,21.799999,30.200001,367.0,37759.0
1400000US06037208903,6037208903,2022,3090.0,180.0,709.0,22.9,25.4,709.0,48308.0
1400000US06037208904,6037208904,2022,2796.0,241.0,876.0,31.299999,27.5,876.0,26640.0
1400000US06037209103,6037209103,2022,2520.0,203.0,758.0,30.1,26.799999,758.0,32550.0
1400000US06037209104,6037209104,2022,1888.0,237.0,757.0,40.099998,31.299999,757.0,39000.0
1400000US06037209105,6037209105,2022,1986.0,140.0,549.0,27.6,25.5,549.0,34092.0
1400000US06037209106,6037209106,2022,2239.0,313.0,802.0,35.799999,39.0,802.0,36411.0
1400000US06037209201,6037209201,2022,2855.0,432.0,1190.0,41.700001,36.299999,1190.0,73599.0
1400000US06037209202,6037209202,2022,940.0,158.0,438.0,100.0,36.099998,438.0,38443.0
1400000US06037209300,6037209300,2022,3682.0,371.0,1499.0,40.700001,24.700001,1499.0,35446.0
1400000US06037209401,6037209401,2022,3266.0,358.0,1244.0,38.099998,28.799999,1244.0,32361.0
1400000US06037209402,6037209402,2022,3218.0,144.0,564.0,17.5,25.5,564.0,47783.0
1400000US06037209403,6037209403,2022,3182.0,344.0,1067.0,33.5,32.200001,1067.0,31806.0
1400000US06037209510,6037209510,2022,2177.0,242.0,807.0,37.099998,30.0,807.0,42639.0
1400000US06037209520,6037209520,2022,1925.0,187.0,786.0,40.799999,23.799999,786.0,43266.0
1400000US06037209810,6037209810,2022,2272.0,171.0,624.0,27.5,27.4,624.0,40574.0
1400000US06037209820,6037209820,2022,1959.0,232.0,857.0,43.700001,27.1,857.0,54722.0
1400000US06037210010,6037210010,2022,2626.0,450.0,1278.0,48.700001,35.200001,1278.0,25293.0
1400000US06037211000,6037211000,2022,4336.0,2235.0,3539.0,81.599998,63.200001,3539.0,184034.0
1400000US06037211121,6037211121,2022,1969.0,386.0,1059.0,53.799999,36.400002,1059.0,70167.0
1400000US06037211122,6037211122,2022,2125.0,370.0,1038.0,48.799999,35.599998,1038.0,48830.0
1400000US06037211123,6037211123,2022,1699.0,248.0,690.0,40.599998,35.900002,690.0,80568.0
1400000US06037211124,6037211124,2022,3805.0,619.0,1699.0,44.700001,36.400002,1699.0,65000.0
1400000US06037211201,6037211201,2022,1989.0,343.0,963.0,48.400002,35.599998,963.0,62237.0
1400000US06037211202,6037211202,2022,1918.0,458.0,1138.0,59.299999,40.200001,1138.0,51627.0
1400000US06037211310,6037211310,2022,2646.0,413.0,1215.0,45.900002,34.0,1215.0,46966.0
1400000US06037211320,6037211320,2022,2490.0,474.0,1197.0,48.099998,39.599998,1197.0,50000.0
1400000US06037211410,6037211410,2022,2406.0,523.0,1322.0,54.900002,39.599998,1322.0,48952.0
1400000US06037211420,6037211420,2022,2989.0,677.0,1673.0,56.0,40.5,1673.0,58835.0
1400000US06037211500,6037211500,2022,3359.0,1594.0,2714.0,80.800003,58.700001,2714.0,89688.0
1400000US06037211701,6037211701,2022,2317.0,989.0,1678.0,72.400002,58.900002,1678.0,91196.0
1400000US06037211703,6037211703,2022,3717.0,804.0,2050.0,55.200001,39.200001,2050.0,59840.0
1400000US06037211704,6037211704,2022,2492.0,651.0,1569.0,63.0,41.5,1569.0,54931.0
1400000US06037211802,6037211802,2022,3968.0,797.0,2052.0,51.700001,38.799999,2052.0,50995.0
1400000US06037211803,6037211803,2022,3035.0,502.0,1423.0,46.900002,35.299999,1423.0,52370.0
1400000US06037211804,6037211804,2022,2426.0,431.0,1240.0,51.099998,34.799999,1240.0,49242.0
1400000US06037211910,6037211910,2022,3612.0,578.0,1626.0,45.0,35.5,1626.0,51895.0
1400000US06037211921,6037211921,2022,1738.0,262.0,813.0,46.799999,32.200001,813.0,42071.0
1400000US06037211922,6037211922,2022,2801.0,391.0,1219.0,43.5,32.099998,1219.0,51803.0
1400000US06037212101,6037212101,2022,2280.0,497.0,1304.0,57.200001,38.099998,1304.0,53208.0
1400000US06037212102,6037212102,2022,2033.0,529.0,1233.0,60.599998,42.900002,1233.0,36830.0
1400000US06037212202,6037212202,2022,2769.0,262.0,966.0,34.900002,27.1,966.0,56719.0
1400000US06037212203,6037212203,2022,2474.0,329.0,923.0,37.299999,35.599998,923.0,37869.0
1400000US06037212204,6037212204,2022,2691.0,379.0,1167.0,43.400002,32.5,1167.0,44083.0
1400000US06037212303,6037212303,2022,2881.0,457.0,1164.0,40.400002,39.299999,1164.0,36758.0
1400000US06037212304,6037212304,2022,1330.0,267.0,703.0,52.900002,38.0,703.0,47500.0
1400000US06037212305,6037212305,2022,1984.0,256.0,849.0,42.799999,30.200001,849.0,49400.0
1400000US06037212306,6037212306,2022,2352.0,362.0,1104.0,46.900002,32.799999,1104.0,53158.0
1400000US06037212410,6037212410,2022,3312.0,514.0,1376.0,41.5,37.400002,1376.0,51265.0
1400000US06037212420,6037212420,2022,2122.0,363.0,1049.0,49.400002,34.599998,1049.0,55106.0
1400000US06037212501,6037212501,2022,1633.0,373.0,912.0,55.799999,40.900002,912.0,55625.0
1400000US06037212502,6037212502,2022,2616.0,605.0,1410.0,53.900002,42.900002,1410.0,63500.0
1400000US06037212610,6037212610,2022,3651.0,839.0,2101.0,57.5,39.900002,2101.0,70495.0
1400000US06037212620,6037212620,2022,3199.0,667.0,1723.0,53.900002,38.700001,1723.0,43862.0
1400000US06037212701,6037212701,2022,1896.0,542.0,1314.0,69.300003,41.200001,1314.0,78370.0
1400000US06037212702,6037212702,2022,2958.0,1157.0,2311.0,78.099998,50.099998,2311.0,97619.0
1400000US06037212800,6037212800,2022,2809.0,1044.0,2381.0,84.800003,43.799999,2381.0,83125.0
1400000US06037212900,6037212900,2022,3150.0,655.0,1687.0,53.599998,38.799999,1687.0,65577.0
1400000US06037213100,6037213100,2022,2463.0,514.0,1236.0,50.200001,41.599998,1236.0,57783.0
1400000US06037213201,6037213201,2022,3289.0,530.0,1624.0,49.400002,32.599998,1624.0,41987.0
1400000US06037213202,6037213202,2022,3333.0,419.0,1402.0,42.099998,29.9,1402.0,65956.0
1400000US06037213310,6037213310,2022,2349.0,392.0,1252.0,53.299999,31.299999,1252.0,64405.0
1400000US06037213320,6037213320,2022,2182.0,367.0,1068.0,48.900002,34.400002,1068.0,37120.0
1400000US06037213401,6037213401,2022,3709.0,440.0,1401.0,37.799999,31.4,1401.0,51875.0
1400000US06037213402,6037213402,2022,3767.0,618.0,1794.0,47.599998,34.400002,1794.0,50139.0
1400000US06037214000,6037214000,2022,2567.0,1623.0,2772.0,100.0,58.5,2772.0,134167.0
1400000US06037214100,6037214100,2022,2914.0,1909.0,2987.0,100.0,63.900002,2987.0,157188.0
1400000US06037214400,6037214400,2022,2747.0,1348.0,2178.0,79.300003,61.900002,2178.0,100792.0
1400000US06037214501,6037214501,2022,2878.0,847.0,1657.0,57.599998,51.099998,1657.0,111875.0
1400000US06037214503,6037214503,2022,2740.0,806.0,1591.0,58.099998,50.700001,1591.0,92431.0
1400000US06037214504,6037214504,2022,2820.0,842.0,1764.0,62.599998,47.700001,1764.0,104435.0
1400000US06037214505,6037214505,2022,1342.0,387.0,763.0,56.900002,50.700001,763.0,85147.0
1400000US06037214600,6037214600,2022,2107.0,1113.0,1771.0,84.099998,62.799999,1771.0,118477.0
1400000US06037214700,6037214700,2022,2118.0,1168.0,1914.0,90.400002,61.0,1914.0,120462.0
1400000US06037214800,6037214800,2022,2342.0,1173.0,1963.0,83.800003,59.799999,1963.0,94229.0
1400000US06037214902,6037214902,2022,2225.0,771.0,1482.0,66.599998,52.0,1482.0,117614.0
1400000US06037214903,6037214903,2022,1498.0,495.0,958.0,64.0,51.700001,958.0,62583.0
1400000US06037214904,6037214904,2022,1292.0,597.0,1025.0,79.300003,58.200001,1025.0,121439.0
1400000US06037215101,6037215101,2022,2653.0,877.0,1753.0,66.099998,50.0,1753.0,87731.0
1400000US06037215102,6037215102,2022,2748.0,1207.0,2214.0,80.599998,54.5,2214.0,102191.0
1400000US06037216100,6037216100,2022,1847.0,1205.0,1893.0,100.0,63.700001,1893.0,157917.0
1400000US06037216201,6037216201,2022,2232.0,912.0,1595.0,71.5,57.200001,1595.0,112798.0
1400000US06037216202,6037216202,2022,2095.0,1148.0,2068.0,98.699997,55.5,2068.0,81875.0
1400000US06037216301,6037216301,2022,1200.0,678.0,1040.0,86.699997,65.199997,1040.0,97282.0
1400000US06037216302,6037216302,2022,2845.0,1507.0,2564.0,90.099998,58.799999,2564.0,96477.0
1400000US06037216401,6037216401,2022,2925.0,1175.0,2423.0,82.800003,48.5,2423.0,93229.0
1400000US06037216402,6037216402,2022,1971.0,878.0,1638.0,83.099998,53.599998,1638.0,99213.0
1400000US06037216700,6037216700,2022,3131.0,1430.0,2581.0,82.400002,55.400002,2581.0,111645.0
1400000US06037216800,6037216800,2022,2755.0,1618.0,2386.0,86.599998,67.800003,2386.0,128059.0
1400000US06037216901,6037216901,2022,2345.0,1290.0,2108.0,89.900002,61.200001,2108.0,106579.0
1400000US06037216902,6037216902,2022,1755.0,991.0,1644.0,93.699997,60.299999,1644.0,82986.0
1400000US06037217001,6037217001,2022,1911.0,962.0,1762.0,92.199997,54.599998,1762.0,126250.0
1400000US06037217002,6037217002,2022,3604.0,1786.0,3208.0,89.0,55.700001,3208.0,104095.0
1400000US06037217101,6037217101,2022,1860.0,562.0,1399.0,75.199997,40.200001,1399.0,126250.0
1400000US06037217102,6037217102,2022,2373.0,1164.0,2071.0,87.300003,56.200001,2071.0,106587.0
1400000US06037217200,6037217200,2022,3306.0,1264.0,2471.0,74.699997,51.200001,2471.0,79338.0
1400000US06037218110,6037218110,2022,2786.0,649.0,1747.0,62.700001,37.099998,1747.0,48264.0
1400000US06037218120,6037218120,2022,2722.0,629.0,1902.0,69.900002,33.099998,1902.0,46586.0
1400000US06037218210,6037218210,2022,3375.0,502.0,1722.0,51.0,29.200001,1722.0,58326.0
1400000US06037218220,6037218220,2022,3284.0,1070.0,2431.0,74.0,44.0,2431.0,71964.0
